from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
PARA2,1004,2,0,KPL__0__6442__RAIL__Rail_Xmas_Day_20251116,260__0__717__UZM__113__3__113__3_20251116
UPPE,8579,2,240,HVL__0__3822__RAIL__Rail_SaSu_+_Hol_20251116,112__0__405__TZM__508__4__508__4_20251116
UPPE,8579,2,240,HVL__0__3822__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,112__0__405__TZM__508__4__508__4_20251116
UPPE,8579,2,240,HVL__0__3822__RAIL__Rail_Xmas_Sat_20251116,112__0__405__TZM__508__4__508__4_20251116
9416,SILV,2,240,115__0__415__TZM__506__4__506__4_20251116,HVL__1__3841__RAIL__Rail_SaSu_+_Hol_20251116
PARA2,1004,2,0,KPL__0__6434__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,260__0__413__UZM__704__1__704__1_20251116
PARA2,1004,2,0,KPL__0__6434__RAIL__Rail_SaSu_+_Hol_20251116,260__0__413__UZM__704__1__704__1_20251116
PARA2,1004,2,0,KPL__0__6434__RAIL__Rail_Xmas_Sat_20251116,260__0__413__UZM__704__1__704__1_20251116
1501,WAIK,2,240,280__0__411__UZM__708__1__708__1_20251116,KPL__1__6435__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8140,WATE1,2,0,160__1__174__TZM__419__419_20251116,HVL__1__3869__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
2003,PORI1,2,0,220__1__186__TZM__315__315_20251116,KPL__1__8225__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__193__TZM__308__7__308__7_20251116,KPL__1__8225__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__193__TZM__308__8__308__8_20251116,KPL__1__8225__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__193__TZM__308__3__308__3_20251116,KPL__1__8225__RAIL__Rail_MTuWThF-XHol_20251116
8297,TAIT1,2,0,121__1__114__TZM__436__1__436__1_20251116,HVL__1__2623__RAIL__Rail_MTuWThF-XHol_20251116
8297,TAIT1,2,0,121__1__114__TZM__436__436_20251116,HVL__1__2623__RAIL__Rail_MTuWThF-XHol_20251116
PORI2,2001,2,0,KPL__0__6416__RAIL__Rail_SaSu_+_Hol_20251116,226__0__405__TZM__308__6__308__6_20251116
PORI2,2001,2,0,KPL__0__6416__RAIL__Rail_Xmas_Sat_20251116,226__0__405__TZM__308__6__308__6_20251116
PORI2,2001,2,0,KPL__0__6416__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,226__0__405__TZM__308__6__308__6_20251116
8251,TAIT1,2,0,120__1__480__TZM__409__409_20251116,HVL__1__3863__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
PORI2,2003,2,0,KPL__0__6322__RAIL__Rail_MTuWThF-XHol_20251116,226__0__135__TZM__320__320_20251116
PORI2,2003,2,0,KPL__0__6322__RAIL__Rail_MTuWThF-XHol_20251116,226__0__135__TZM__320__1__320__1_20251116
1501,WAIK,2,240,281__0__105__UZM__4003__1__4003__1_20251116,KPL__1__6215__RAIL__Rail_MTuWThF-XHol_20251116
1501,WAIK,2,240,281__0__105__UZM__4003__4003_20251116,KPL__1__6215__RAIL__Rail_MTuWThF-XHol_20251116
1810,FEAT,2,0,200__0__103__TZM__1001__6__1001__6_20251116,WRL__1__1601__RAIL__Rail_MTuWThF-XHol_20251116
1810,FEAT,2,0,200__0__103__TZM__1001__1001_20251116,WRL__1__1601__RAIL__Rail_MTuWThF-XHol_20251116
7730,7730,2,120,27__0__107__TZM__137__1__137__1_20251116,7__1__150__TZM__126__1__126__1_20251116
8580,UPPE,2,240,110__1__172__TZM__509__3__509__3_20251116,HVL__1__3617__RAIL__Rail_MTuWThF-XHol_20251116
7700,7720,2,30,7__1__492__TZM__220__2__220__2_20251116,29__1__428__TZM__217__2__217__2_20251116
6720,7720,2,120,7__0__491__TZM__110__5__110__5_20251116,29__1__428__TZM__217__2__217__2_20251116
PORI2,2001,2,0,KPL__0__6210__RAIL__Rail_MTuWThF-XHol_20251116,226__0__101__TZM__304__7__304__7_20251116
PORI2,2001,2,0,KPL__0__6210__RAIL__Rail_MTuWThF-XHol_20251116,226__0__101__TZM__304__8__304__8_20251116
8165,WATE1,2,0,150__1__716__TZM__403__403_20251116,HVL__1__3845__RAIL__Rail_SaSu_+_Hol_20251116
8165,WATE1,2,0,150__1__430__TZM__403__5__403__5_20251116,HVL__1__3845__RAIL__Rail_SaSu_+_Hol_20251116
9001,PETO1,2,0,150__1__108__TZM__404__5__404__5_20251116,HVL__1__4611__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,150__1__108__TZM__404__1__404__1_20251116,HVL__1__4611__RAIL__Rail_MTuWThF-XHol_20251116
UPPE,8579,2,240,HVL__0__3814__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,111__0__181__TZM__2001__2001_20251116
PARE,2600,2,240,KPL__0__6348__RAIL__Rail_MTuWThF-XHol_20251116,236__0__141__TZM__322__322_20251116
PARE,2600,2,240,KPL__0__6348__RAIL__Rail_MTuWThF-XHol_20251116,236__0__141__TZM__322__6__322__6_20251116
PARE,2600,2,240,KPL__0__6348__RAIL__Rail_MTuWThF-XHol_20251116,236__0__141__TZM__322__7__322__7_20251116
8580,UPPE,2,240,110__1__480__TZM__501__501_20251116,HVL__1__3857__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8140,WATE1,2,0,170__0__141__TZM__416__3__416__3_20251116,HVL__1__3607__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,150__1__430__TZM__403__5__403__5_20251116,HVL__1__3845__RAIL__Rail_Xmas_Sat_20251116
WATE2,9165,2,0,HVL__0__3820__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,150__0__111__TZM__401__6__401__6_20251116
WATE2,9165,2,0,HVL__0__2624__RAIL__Rail_MTuWThF-XHol_20251116,150__0__111__TZM__401__6__401__6_20251116
8140,WATE1,2,0,160__1__718__TZM__601__601_20251116,HVL__1__3849__RAIL__Rail_Xmas_Day_20251116
2003,PORI1,2,0,226__0__435__TZM__302__1__302__1_20251116,KPL__1__6443__RAIL__Rail_Xmas_Sat_20251116
PARA2,1005,2,0,KPL__0__6318__RAIL__Rail_MTuWThF-XHol_20251116,262__0__123__UZM__4039__1__4039__1_20251116
2001,PORI1,2,0,220__0__417__TZM__309__5__309__5_20251116,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__708__TZM__305__305_20251116,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__416__TZM__305__3__305__3_20251116,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20251116
2001,PORI1,2,0,220__0__709__TZM__306__2__306__2_20251116,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,261__1__418__UZM__711__1__711__1_20251116,KPL__1__6449__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2001,PORI1,2,0,220__0__401__TZM__304__6__304__6_20251116,KPL__1__6409__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__400__TZM__303__1__303__1_20251116,KPL__1__6409__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,250__0__113__UZM__4013__1__4013__1_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
1006,PARA1,2,0,260__1__114__UZM__4005__1__4005__1_20251116,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20251116
8140,WATE1,2,0,160__1__726__TZM__601__601_20251116,HVL__1__3863__RAIL__Rail_Xmas_Sun+Hol_20251116
WATE2,9165,2,0,HVL__0__3826__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116,150__0__117__TZM__432__1__432__1_20251116
WATE2,9165,2,0,HVL__0__2632__RAIL__Rail_MTuWThF-XHol_20251116,150__0__117__TZM__432__1__432__1_20251116
8140,WATE1,2,0,170__0__443__TZM__603__3__603__3_20251116,HVL__1__3851__RAIL__Rail_Xmas_Sat_20251116
8165,WATE1,2,0,130__1__482__TZM__421__4__421__4_20251116,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20251116
8165,WATE1,2,0,130__1__750__TZM__406__4__406__4_20251116,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20251116
WATE2,9140,2,0,HVL__0__3854__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,160__0__443__TZM__406__5__406__5_20251116
WATE2,9140,2,0,HVL__0__3854__RAIL__Rail_Xmas_Sat_20251116,160__0__443__TZM__406__5__406__5_20251116
WATE2,9140,2,0,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20251116,160__0__443__TZM__406__5__406__5_20251116
8165,WATE1,2,0,150__1__104__TZM__414__3__414__3_20251116,HVL__1__4605__RAIL__Rail_MTuWThF-XHol_20251116
8165,WATE1,2,0,150__1__104__TZM__414__414_20251116,HVL__1__4605__RAIL__Rail_MTuWThF-XHol_20251116
8251,TAIT1,2,0,120__1__188__TZM__416__3__416__3_20251116,HVL__1__3629__RAIL__Rail_MTuWThF-XHol_20251116
8580,UPPE,2,240,110__1__730__TZM__501__3__501__3_20251116,HVL__1__3843__RAIL__Rail_Xmas_Sun+Hol_20251116
8580,UPPE,2,240,110__1__730__TZM__501__6__501__6_20251116,HVL__1__3843__RAIL__Rail_Xmas_Sun+Hol_20251116
2001,PORI1,2,0,226__0__433__TZM__304__6__304__6_20251116,KPL__1__6439__RAIL__Rail_SaSu_+_Hol_20251116
7700,7720,2,30,7__1__448__TZM__115__5__115__5_20251116,29__1__414__TZM__206__4__206__4_20251116
7700,7720,2,30,7__1__448__TZM__115__5__115__5_20251116,29__1__414__TZM__206__3__206__3_20251116
6720,7720,2,120,7__0__447__TZM__216__5__216__5_20251116,29__1__414__TZM__206__4__206__4_20251116
6720,7720,2,120,7__0__447__TZM__216__5__216__5_20251116,29__1__414__TZM__206__3__206__3_20251116
WATE2,9140,2,0,HVL__0__3822__RAIL__Rail_Xmas_Sat_20251116,160__0__411__TZM__602__3__602__3_20251116
WATE2,9140,2,0,HVL__0__3822__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,160__0__411__TZM__602__3__602__3_20251116
WATE2,9140,2,0,HVL__0__3822__RAIL__Rail_SaSu_+_Hol_20251116,160__0__411__TZM__602__3__602__3_20251116
8165,WATE1,2,0,130__1__482__TZM__421__4__421__4_20251116,HVL__1__3863__RAIL__Rail_Xmas_Sat_20251116
8297,TAIT1,2,0,121__1__402__TZM__405__5__405__5_20251116,HVL__1__3817__RAIL__Rail_Xmas_Sat_20251116
2001,PORI1,2,0,226__0__445__TZM__310__310_20251116,KPL__1__6451__RAIL__Rail_SaSu_+_Hol_20251116
PETO2,9001,2,0,HVL__0__3860__RAIL__Rail_SaSu_+_Hol_20251116,154__0__423__TZM__403__5__403__5_20251116
PETO2,9001,2,0,HVL__0__3860__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,154__0__423__TZM__403__5__403__5_20251116
PETO2,9001,2,0,HVL__0__3860__RAIL__Rail_Xmas_Sat_20251116,154__0__423__TZM__403__5__403__5_20251116
9525,TREN1,2,0,114__0__413__TZM__503__4__503__4_20251116,HVL__1__3837__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
UPPE,8579,2,240,HVL__0__3842__RAIL__Rail_Xmas_Sat_20251116,112__0__415__TZM__506__4__506__4_20251116
UPPE,8579,2,240,HVL__0__3842__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,112__0__415__TZM__506__4__506__4_20251116
UPPE,8579,2,240,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20251116,112__0__415__TZM__506__4__506__4_20251116
8251,TAIT1,2,0,120__1__710__TZM__602__602_20251116,HVL__1__3827__RAIL__Rail_Xmas_Day_20251116
2001,PORI1,2,0,226__0__433__TZM__304__6__304__6_20251116,KPL__1__6439__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8140,WATE1,2,0,170__0__425__TZM__416__2__416__2_20251116,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20251116
7730,7730,2,120,27__0__137__TZM__130__1__130__1_20251116,7__1__226__TZM__130__1__130__1_20251116
PORI2,2003,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__1__132__TZM__321__321_20251116
PORI2,2003,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__1__132__TZM__321__2__321__2_20251116
PORI2,2003,2,0,KPL__0__6236__RAIL__Rail_MTuWThF-XHol_20251116,220__1__132__TZM__321__1__321__1_20251116
SILV,8416,2,240,HVL__0__3828__RAIL__Rail_Xmas_Sat_20251116,115__0__409__TZM__506__4__506__4_20251116
SILV,8416,2,240,HVL__0__3828__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,115__0__409__TZM__506__4__506__4_20251116
SILV,8416,2,240,HVL__0__3828__RAIL__Rail_SaSu_+_Hol_20251116,115__0__409__TZM__506__4__506__4_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sat_20251116,220__0__429__TZM__311__311_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20251116,220__0__429__TZM__311__311_20251116
PORI2,2001,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,220__0__429__TZM__311__311_20251116
2001,PORI1,2,0,220__0__427__TZM__304__6__304__6_20251116,KPL__1__6433__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
1006,PARA1,2,0,260__1__110__UZM__4004__1__4004__1_20251116,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,226__0__413__TZM__301__4__301__4_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sat_20251116
PARA2,1005,2,0,KPL__0__6450__RAIL__Rail_SaSu_+_Hol_20251116,261__0__419__UZM__709__1__709__1_20251116
PARA2,1005,2,0,KPL__0__6450__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,261__0__419__UZM__709__1__709__1_20251116
PARA2,1005,2,0,KPL__0__6450__RAIL__Rail_Xmas_Sat_20251116,261__0__419__UZM__709__1__709__1_20251116
2001,PORI1,2,0,220__0__413__TZM__305__3__305__3_20251116,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__412__TZM__309__5__309__5_20251116,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,220__1__704__TZM__306__2__306__2_20251116,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20251116
2001,PORI1,2,0,220__0__705__TZM__305__305_20251116,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20251116
PORI2,2003,2,0,KPL__0__6440__RAIL__Rail_Xmas_Day_20251116,220__1__720__TZM__306__2__306__2_20251116
PORI2,2003,2,0,KPL__0__6440__RAIL__Rail_Xmas_Sun+Hol_20251116,220__1__720__TZM__306__2__306__2_20251116
PORI2,2003,2,0,KPL__0__6440__RAIL__Rail_SaSu_+_Hol_20251116,220__1__720__TZM__306__2__306__2_20251116
PORI2,2003,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20251116,220__1__148__TZM__319__319_20251116
PORI2,2003,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20251116,220__1__148__TZM__319__1__319__1_20251116
2001,PORI1,2,0,220__0__189__TZM__325__2__325__2_20251116,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__182__TZM__308__7__308__7_20251116,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__182__TZM__308__8__308__8_20251116,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20251116
2003,PORI1,2,0,220__1__182__TZM__308__3__308__3_20251116,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20251116
PORI2,2003,2,0,KPL__0__6428__RAIL__Rail_Xmas_Sat_20251116,226__0__415__TZM__308__6__308__6_20251116
PORI2,2003,2,0,KPL__0__6428__RAIL__Rail_SaSu_+_Hol_20251116,226__0__415__TZM__308__6__308__6_20251116
PORI2,2003,2,0,KPL__0__6428__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,226__0__415__TZM__308__6__308__6_20251116
6733,6730,2,120,7__0__455__TZM__103__5__103__5_20251116,27__1__416__TZM__102__5__102__5_20251116
1501,WAIK,2,240,281__0__129__UZM__4042__1__4042__1_20251116,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20251116
1501,WAIK,2,240,281__0__129__UZM__4042__4042_20251116,KPL__1__6343__RAIL__Rail_MTuWThF-XHol_20251116
6055,6017,2,240,1__1__726__TZM__211__211_20251116,23__0__707__TZM__213__2__213__2_20251116
8165,WATE1,2,0,150__1__114__TZM__601__1__601__1_20251116,HVL__1__3817__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
2003,PORI1,2,0,226__0__417__TZM__307__5__307__5_20251116,KPL__1__6425__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8165,WATE1,2,0,150__1__410__TZM__412__2__412__2_20251116,HVL__1__3825__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2003,PORI1,2,0,226__0__409__TZM__308__6__308__6_20251116,KPL__1__6417__RAIL__Rail_Xmas_Sat_20251116
2001,PORI1,2,0,220__0__737__TZM__304__3__304__3_20251116,KPL__1__6451__RAIL__Rail_Xmas_Day_20251116
2003,PORI1,2,0,220__1__736__TZM__308__2__308__2_20251116,KPL__1__6451__RAIL__Rail_Xmas_Day_20251116
8580,UPPE,2,240,112__1__112__TZM__503__503_20251116,HVL__1__3819__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
1501,WAIK,2,240,280__0__103__UZM__4003__1__4003__1_20251116,KPL__1__6209__RAIL__Rail_MTuWThF-XHol_20251116
1501,WAIK,2,240,280__0__103__UZM__4003__4003_20251116,KPL__1__6209__RAIL__Rail_MTuWThF-XHol_20251116
1006,PARA1,2,0,250__0__401__UZM__710__1__710__1_20251116,KPL__1__6415__RAIL__Rail_Xmas_Sat_20251116
7720,6720,2,0,29__0__419__TZM__114__5__114__5_20251116,7__0__471__TZM__218__218_20251116
8165,WATE1,2,0,150__1__438__TZM__417__2__417__2_20251116,HVL__1__3857__RAIL__Rail_SaSu_+_Hol_20251116
8165,WATE1,2,0,150__1__722__TZM__405__2__405__2_20251116,HVL__1__3857__RAIL__Rail_SaSu_+_Hol_20251116
8165,WATE1,2,0,150__1__722__TZM__405__7__405__7_20251116,HVL__1__3857__RAIL__Rail_SaSu_+_Hol_20251116
PORI2,2001,2,0,KPL__0__6360__RAIL__Rail_MTuWThF-XHol_20251116,220__0__211__TZM__303__6__303__6_20251116
9001,PETO1,2,0,150__1__704__TZM__403__403_20251116,HVL__1__3823__RAIL__Rail_Xmas_Sun+Hol_20251116
2003,PORI1,2,0,210__1__426__TZM__312__4__312__4_20251116,KPL__1__6459__RAIL__Rail_SaSu_+_Hol_20251116
2003,PORI1,2,0,210__1__724__TZM__305__305_20251116,KPL__1__6459__RAIL__Rail_SaSu_+_Hol_20251116
UPPE,8579,2,240,HVL__0__3826__RAIL__Rail_SaSu_+_Hol_20251116,110__0__413__TZM__510__2__510__2_20251116
UPPE,8579,2,240,HVL__0__3826__RAIL__Rail_Xmas_Sat_20251116,110__0__413__TZM__510__2__510__2_20251116
UPPE,8579,2,240,HVL__0__3826__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,110__0__413__TZM__510__2__510__2_20251116
9001,PETO1,2,0,150__1__700__TZM__403__403_20251116,HVL__1__3815__RAIL__Rail_Xmas_Sun+Hol_20251116
8580,UPPE,2,240,110__1__168__TZM__504__5__504__5_20251116,HVL__1__3613__RAIL__Rail_MTuWThF-XHol_20251116
1006,PARA1,2,0,260__1__132__UZM__4048__1__4048__1_20251116,KPL__1__6325__RAIL__Rail_MTuWThF-XHol_20251116
PARA2,1004,2,0,KPL__0__6218__RAIL__Rail_MTuWThF-XHol_20251116,250__0__115__UZM__4007__1__4007__1_20251116
8140,WATE1,2,0,170__0__707__TZM__402__2__402__2_20251116,HVL__1__3827__RAIL__Rail_Xmas_Day_20251116
1006,PARA1,2,0,262__1__706__UZM__117__3__117__3_20251116,KPL__1__6431__RAIL__Rail_Xmas_Sun+Hol_20251116
8165,WATE1,2,0,150__1__438__TZM__417__2__417__2_20251116,HVL__1__3857__RAIL__Rail_Xmas_Sat_20251116
PARA2,1005,2,0,KPL__0__6340__RAIL__Rail_MTuWThF-XHol_20251116,262__0__169__UZM__4048__1__4048__1_20251116
UPPE,8579,2,240,HVL__0__3832__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,111__0__425__TZM__505__4__505__4_20251116
UPPE,8579,2,240,HVL__0__3832__RAIL__Rail_Xmas_Sat_20251116,111__0__425__TZM__505__4__505__4_20251116
UPPE,8579,2,240,HVL__0__3832__RAIL__Rail_SaSu_+_Hol_20251116,111__0__425__TZM__505__4__505__4_20251116
6055,6017,2,240,1__1__118__TZM__101__6__101__6_20251116,23__0__105__TZM__131__1__131__1_20251116
8251,TAIT1,2,0,120__1__104__TZM__402__3__402__3_20251116,HVL__1__3809__RAIL__Rail_Xmas_Sat_+_Additional_X_Aftmid_20251116
1810,FEAT,2,0,200__0__113__TZM__1002__5__1002__5_20251116,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20251116
1810,FEAT,2,0,200__0__113__TZM__1002__1002_20251116,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20251116
1810,FEAT,2,0,200__1__106__TZM__902__1__902__1_20251116,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20251116
1810,FEAT,2,0,200__1__106__TZM__902__2__902__2_20251116,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20251116
1810,FEAT,2,0,200__1__106__TZM__902__902_20251116,WRL__1__1607__RAIL__Rail_MTuWThF-XHol_20251116
1006,PARA1,2,0,250__0__721__UZM__111__2__111__2_20251116,KPL__1__6455__RAIL__Rail_Xmas_Day_20251116
8165,WATE1,2,0,150__1__422__TZM__604__3__604__3_20251116,HVL__1__3837__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2002,PORI1,2,0,236__1__702__TZM__302__302_20251116,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20251116
2002,PORI1,2,0,236__1__404__TZM__302__1__302__1_20251116,KPL__1__6419__RAIL__Rail_SaSu_+_Hol_20251116
8140,WATE1,2,0,170__0__717__TZM__602__602_20251116,HVL__1__3847__RAIL__Rail_Xmas_Sun+Hol_20251116
2001,PORI1,2,0,220__0__101__TZM__301__7__301__7_20251116,KPL__1__6205__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,220__0__101__TZM__301__8__301__8_20251116,KPL__1__6205__RAIL__Rail_MTuWThF-XHol_20251116
8251,TAIT1,2,0,120__1__452__TZM__414__2__414__2_20251116,HVL__1__3841__RAIL__Rail_Xmas_Sat_20251116
8140,WATE1,2,0,170__0__419__TZM__601__4__601__4_20251116,HVL__1__3827__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
1006,PARA1,2,0,250__0__721__UZM__111__2__111__2_20251116,KPL__1__6455__RAIL__Rail_Xmas_Sun+Hol_20251116
2002,PORI1,2,0,236__1__404__TZM__302__1__302__1_20251116,KPL__1__6419__RAIL__Rail_Xmas_Sat_20251116
PARA2,1005,2,0,KPL__0__6352__RAIL__Rail_MTuWThF-XHol_20251116,262__0__151__UZM__4044__1__4044__1_20251116
PARA2,1004,2,0,KPL__0__6422__RAIL__Rail_Xmas_Sat_20251116,260__0__407__UZM__701__1__701__1_20251116
PARA2,1004,2,0,KPL__0__6422__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116,260__0__407__UZM__701__1__701__1_20251116
PARA2,1004,2,0,KPL__0__6422__RAIL__Rail_SaSu_+_Hol_20251116,260__0__407__UZM__701__1__701__1_20251116
2002,PORI1,2,0,236__1__424__TZM__305__3__305__3_20251116,KPL__1__6459__RAIL__Rail_Xmas_Sat_20251116
3081,3081,2,240,19__0__139__TZM__231__1__231__1_20251116,1__1__262__TZM__229__1__229__1_20251116
8251,TAIT1,2,0,120__1__432__TZM__403__5__403__5_20251116,HVL__1__3831__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8297,TAIT1,2,0,121__1__102__TZM__436__1__436__1_20251116,HVL__1__3621__RAIL__Rail_MTuWThF-XHol_20251116
8297,TAIT1,2,0,121__1__142__TZM__2004__2004_20251116,HVL__1__3621__RAIL__Rail_MTuWThF-XHol_20251116
1006,PARA1,2,0,261__1__714__UZM__114__3__114__3_20251116,KPL__1__6441__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,261__1__414__UZM__704__1__704__1_20251116,KPL__1__6441__RAIL__Rail_SaSu_+_Hol_20251116
1006,PARA1,2,0,260__1__720__UZM__113__3__113__3_20251116,KPL__1__6453__RAIL__Rail_Xmas_Day_20251116
TAIT2,9251,2,0,HVL__0__3830__RAIL__Rail_Xmas_Sun+Hol_20251116,120__0__711__TZM__415__2__415__2_20251116
TAIT2,9251,2,0,HVL__0__3830__RAIL__Rail_SaSu_+_Hol_20251116,120__0__711__TZM__415__2__415__2_20251116
TAIT2,9251,2,0,HVL__0__3830__RAIL__Rail_Xmas_Day_20251116,120__0__711__TZM__415__2__415__2_20251116
PARA2,1004,2,0,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20251116,250__0__411__UZM__713__1__713__1_20251116
PARA2,1004,2,0,KPL__0__6432__RAIL__Rail_Xmas_Sat_20251116,250__0__411__UZM__713__1__713__1_20251116
6055,6017,2,240,1__1__246__TZM__210__5__210__5_20251116,23__0__137__TZM__211__5__211__5_20251116
1006,PARA1,2,0,261__1__410__UZM__718__1__718__1_20251116,KPL__1__6433__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
PORI2,2003,2,0,KPL__0__6362__RAIL__Rail_MTuWThF-XHol_20251116,220__1__206__TZM__325__2__325__2_20251116
8251,TAIT1,2,0,120__1__166__TZM__411__4__411__4_20251116,HVL__1__3613__RAIL__Rail_MTuWThF-XHol_20251116
1501,WAIK,2,240,281__0__401__UZM__706__1__706__1_20251116,KPL__1__6417__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
8165,WATE1,2,0,130__1__138__TZM__430__1__430__1_20251116,HVL__1__2635__RAIL__Rail_MTuWThF-XHol_20251116
9001,PETO1,2,0,150__1__418__TZM__412__2__412__2_20251116,HVL__1__3835__RAIL__Rail_Xmas_Sat_X_Additional_X_Aftmid_20251116
2001,PORI1,2,0,226__0__153__TZM__310__8__310__8_20251116,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,226__0__153__TZM__310__9__310__9_20251116,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,226__0__153__TZM__310__10__310__10_20251116,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20251116
2001,PORI1,2,0,226__0__153__TZM__310__12__310__12_20251116,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20251116
