stop_pattern_id,stop_id,stop_sequence,timepoint
59_1_20251005,3676,19,0
59_1_20251005,3956,20,1
59_1_20251005,3672,21,0
59_1_20251005,3670,22,0
59_1_20251005,3669,23,0
59_1_20251005,3666,24,0
59_1_20251005,3664,25,0
59_1_20251005,3663,26,0
59_1_20251005,3662,27,0
59_1_20251005,3660,28,0
59_1_20251005,3658,29,0
59_1_20251005,3962,30,0
59_1_20251005,3951,31,1
59_1_20251005,3556,32,1
59_1_20251005,3656,33,0
59_1_20251005,3913,34,0
59_1_20251005,3655,35,0
59_1_20251005,3917,36,0
59_1_20251005,3915,37,1
CCL_1_20251005,KELB,0,1
CCL_1_20251005,SALA,1,0
CCL_1_20251005,TALA,2,0
CCL_1_20251005,CLIF,3,0
CCL_1_20251005,LAMB,4,1
CCL_0_20251005,LAMB,0,1
CCL_0_20251005,CLIF,1,0
CCL_0_20251005,TALA,2,0
CCL_0_20251005,SALA,3,0
CCL_0_20251005,KELB,4,1
712_1_20251005,7247,0,1
712_1_20251005,7246,1,0
712_1_20251005,7245,2,0
712_1_20251005,7244,3,0
712_1_20251005,7242,4,0
712_1_20251005,7241,5,1
712_1_20251005,7240,6,0
712_1_20251005,7239,7,0
712_1_20251005,7238,8,0
712_1_20251005,7237,9,0
712_1_20251005,7236,10,0
712_1_20251005,7235,11,0
712_1_20251005,7234,12,0
712_1_20251005,7083,13,1
712_1_20251005,7080,14,0
712_1_20251005,7028,15,0
712_1_20251005,7027,16,0
712_1_20251005,7224,17,1
712_1_20251005,7223,18,0
712_1_20251005,7222,19,0
712_1_20251005,7221,20,0
712_1_20251005,7220,21,0
712_1_20251005,7219,22,0
712_1_20251005,7218,23,0
712_1_20251005,7217,24,1
712_1_20251005,7216,25,0
712_1_20251005,7215,26,0
712_1_20251005,6008,27,1
712_1_20251005,6010,28,1
160_1_20251005,8911,0,1
160_1_20251005,8910,1,0
160_1_20251005,8909,2,0
160_1_20251005,8908,3,0
160_1_20251005,8907,4,0
160_1_20251005,8985,5,1
160_1_20251005,8984,6,0
160_1_20251005,8983,7,0
160_1_20251005,8982,8,0
160_1_20251005,8981,9,0
160_1_20251005,8980,10,0
160_1_20251005,8979,11,0
160_1_20251005,8978,12,0
160_1_20251005,8977,13,0
160_1_20251005,9967,14,0
160_1_20251005,9968,15,0
160_1_20251005,9969,16,0
160_1_20251005,9970,17,0
160_1_20251005,8971,18,1
160_1_20251005,8970,19,0
160_1_20251005,8969,20,0
160_1_20251005,8968,21,0
160_1_20251005,8967,22,0
160_1_20251005,8966,23,0
160_1_20251005,8965,24,0
160_1_20251005,8964,25,0
160_1_20251005,8963,26,0
160_1_20251005,8962,27,0
160_1_20251005,8961,28,0
160_1_20251005,8960,29,0
160_1_20251005,8973,30,0
160_1_20251005,8959,31,0
160_1_20251005,9954,32,0
160_1_20251005,9955,33,0
160_1_20251005,9956,34,1
160_1_20251005,9957,35,0
160_1_20251005,9958,36,0
160_1_20251005,8952,37,0
160_1_20251005,8748,38,0
160_1_20251005,8147,39,1
160_1_20251005,8146,40,0
160_1_20251005,8145,41,0
160_1_20251005,8143,42,0
160_1_20251005,8142,43,0
160_1_20251005,8140,44,1
160_1_20251005,8136,45,0
160_1_20251005,8135,46,0
160_1_20251005,8160,47,0
160_1_20251005,9130,48,1
160_0_20251005,9130,0,1
160_0_20251005,9131,1,0
160_0_20251005,9132,2,0
160_0_20251005,9135,3,0
160_0_20251005,9136,4,0
160_0_20251005,9140,5,1
160_0_20251005,9142,6,0
160_0_20251005,9143,7,0
160_0_20251005,9144,8,0
160_0_20251005,9145,9,0
160_0_20251005,9146,10,0
160_0_20251005,9147,11,1
160_0_20251005,9748,12,0
160_0_20251005,9951,13,0
160_0_20251005,9953,14,0
160_0_20251005,9954,15,0
160_0_20251005,9955,16,0
160_0_20251005,9956,17,1
160_0_20251005,9957,18,0
160_0_20251005,9958,19,0
160_0_20251005,9959,20,1
160_0_20251005,9973,21,0
160_0_20251005,9960,22,0
160_0_20251005,9961,23,0
160_0_20251005,9962,24,0
160_0_20251005,9963,25,0
160_0_20251005,9964,26,0
160_0_20251005,9965,27,0
160_0_20251005,9966,28,0
160_0_20251005,9967,29,0
160_0_20251005,9968,30,0
160_0_20251005,9969,31,0
160_0_20251005,9970,32,0
160_0_20251005,8971,33,1
160_0_20251005,8970,34,0
160_0_20251005,8969,35,0
160_0_20251005,8968,36,0
160_0_20251005,8967,37,0
160_0_20251005,9977,38,0
160_0_20251005,9978,39,0
160_0_20251005,9979,40,0
160_0_20251005,9980,41,0
160_0_20251005,9981,42,0
160_0_20251005,9982,43,0
160_0_20251005,9983,44,0
160_0_20251005,9984,45,0
160_0_20251005,9985,46,1
160_0_20251005,9906,47,0
160_0_20251005,9907,48,0
160_0_20251005,9908,49,0
160_0_20251005,9909,50,0
160_0_20251005,9910,51,0
160_0_20251005,9911,52,1
712_0_20251005,6008,0,1
712_0_20251005,6214,1,0
712_0_20251005,6215,2,0
712_0_20251005,6216,3,0
712_0_20251005,6217,4,1
712_0_20251005,6218,5,0
712_0_20251005,6219,6,0
712_0_20251005,6220,7,0
712_0_20251005,6221,8,0
712_0_20251005,6080,9,0
712_0_20251005,6081,10,1
712_0_20251005,6234,11,0
712_0_20251005,6235,12,0
712_0_20251005,6236,13,0
712_0_20251005,6237,14,0
712_0_20251005,6238,15,0
712_0_20251005,6239,16,0
712_0_20251005,6240,17,0
712_0_20251005,6241,18,1
712_0_20251005,6242,19,0
712_0_20251005,6243,20,0
262_1_20251005,1152,2,0
262_1_20251005,1154,3,0
262_1_20251005,1156,4,0
262_1_20251005,1158,5,0
262_1_20251005,1160,6,0
262_1_20251005,1162,7,0
262_1_20251005,1164,8,0
262_1_20251005,1166,9,0
262_1_20251005,1168,10,0
262_1_20251005,1170,11,0
262_1_20251005,1172,12,0
262_1_20251005,1174,13,0
262_1_20251005,1176,14,0
262_1_20251005,1180,15,1
262_1_20251005,1182,16,0
262_1_20251005,1184,17,0
262_1_20251005,1186,18,0
262_1_20251005,1188,19,0
262_1_20251005,1190,20,0
262_1_20251005,1192,21,0
262_1_20251005,1194,22,0
262_1_20251005,1007,23,0
262_1_20251005,1006,24,1
667_0_20251005,5328,0,1
667_0_20251005,5329,1,0
667_0_20251005,5330,2,0
667_0_20251005,5331,3,0
667_0_20251005,5332,4,0
667_0_20251005,4332,5,1
667_0_20251005,4331,6,0
667_0_20251005,5341,7,0
667_0_20251005,5342,8,0
667_0_20251005,5343,9,0
667_0_20251005,5344,10,0
667_0_20251005,5345,11,0
667_0_20251005,5346,12,0
667_0_20251005,5347,13,0
667_0_20251005,5348,14,0
667_0_20251005,5349,15,0
667_0_20251005,5350,16,0
667_0_20251005,5351,17,0
667_0_20251005,4352,18,1
667_1_20251005,4352,0,1
667_1_20251005,4351,1,0
667_1_20251005,4350,2,0
667_1_20251005,4349,3,0
667_1_20251005,4348,4,0
667_1_20251005,4347,5,0
667_1_20251005,4346,6,0
667_1_20251005,4345,7,0
667_1_20251005,4344,8,0
667_1_20251005,4343,9,0
667_1_20251005,4342,10,0
667_1_20251005,4341,11,0
667_1_20251005,5328,12,1
667_1_20251005,5329,13,0
667_1_20251005,5330,14,0
667_1_20251005,5331,15,0
667_1_20251005,5332,16,0
667_1_20251005,4332,17,1
39_1_20251005,6960,0,1
39_1_20251005,6133,1,0
39_1_20251005,6134,2,0
39_1_20251005,7157,3,0
39_1_20251005,7156,4,0
39_1_20251005,7155,5,0
39_1_20251005,7153,6,1
39_1_20251005,6100,7,0
39_1_20251005,6101,8,0
39_1_20251005,6140,9,0
39_1_20251005,6141,10,0
39_1_20251005,6142,11,0
39_1_20251005,6143,12,0
39_1_20251005,6144,13,0
39_1_20251005,6145,14,0
39_1_20251005,6146,15,0
39_1_20251005,7796,16,0
39_1_20251005,7795,17,0
39_1_20251005,7794,18,0
39_1_20251005,7793,19,0
39_1_20251005,7792,20,0
39_1_20251005,7791,21,0
39_1_20251005,7718,22,1
39_1_20251005,7716,23,0
39_1_20251005,7715,24,0
39_1_20251005,7714,25,0
39_1_20251005,7713,26,0
39_1_20251005,7712,27,0
39_1_20251005,7711,28,0
39_1_20251005,7709,29,0
39_1_20251005,7708,30,0
39_1_20251005,5008,31,0
39_1_20251005,5010,32,0
39_1_20251005,5012,33,0
39_1_20251005,5011,34,0
39_1_20251005,5016,35,1
300_1_20251005,2790,0,1
300_1_20251005,2702,1,0
300_1_20251005,2142,2,0
300_1_20251005,2144,3,0
300_1_20251005,2146,4,0
300_1_20251005,2148,5,0
300_1_20251005,2150,6,0
300_1_20251005,2152,7,0
300_1_20251005,2154,8,0
300_1_20251005,2156,9,0
300_1_20251005,2158,10,0
300_1_20251005,2160,11,0
300_1_20251005,2162,12,0
300_1_20251005,2164,13,0
300_1_20251005,2166,14,0
300_1_20251005,2168,15,0
300_1_20251005,2170,16,0
300_1_20251005,2172,17,0
300_1_20251005,2174,18,0
300_1_20251005,2176,19,0
300_1_20251005,2178,20,0
300_1_20251005,2005,21,0
300_1_20251005,2006,22,0
300_1_20251005,2008,23,0
300_1_20251005,2800,24,0
300_1_20251005,2802,25,0
300_1_20251005,2804,26,0
300_1_20251005,2806,27,0
300_1_20251005,2808,28,0
300_1_20251005,2810,29,0
300_1_20251005,2812,30,0
300_1_20251005,2814,31,0
300_1_20251005,2816,32,0
300_1_20251005,2906,33,0
300_1_20251005,2908,34,0
300_1_20251005,2910,35,0
300_1_20251005,2911,36,0
300_1_20251005,2842,37,1
300_0_20251005,2842,0,1
300_0_20251005,2913,1,0
300_0_20251005,2950,2,0
300_0_20251005,2952,3,0
300_0_20251005,2866,4,0
300_0_20251005,2868,5,0
300_0_20251005,2870,6,0
300_0_20251005,2872,7,0
300_0_20251005,2874,8,0
300_0_20251005,2876,9,0
300_0_20251005,2878,10,0
300_0_20251005,2880,11,0
300_0_20251005,2028,12,1
300_0_20251005,2030,13,0
300_0_20251005,2100,14,0
300_0_20251005,2102,15,0
300_0_20251005,2104,16,0
300_0_20251005,2105,17,0
300_0_20251005,2106,18,0
300_0_20251005,2108,19,0
300_0_20251005,2110,20,0
300_0_20251005,2112,21,0
300_0_20251005,2114,22,0
300_0_20251005,2116,23,0
300_0_20251005,2118,24,0
300_0_20251005,2120,25,0
300_0_20251005,2122,26,0
300_0_20251005,2124,27,1
300_0_20251005,2126,28,0
300_0_20251005,2128,29,0
300_0_20251005,2778,30,0
300_0_20251005,2780,31,0
300_0_20251005,2790,32,1
JVR_1_20251005,3085,0,1
JVR_1_20251005,3706,1,1
JVR_1_20251005,4459,2,1
JVR_1_20251005,4400,3,1
JVR_1_20251005,4435,4,1
JVR_1_20251005,4450,5,1
JVR_1_20251005,5122,6,1
JVR_1_20251005,4449,7,1
JVR_1_20251005,5122,8,1
JVR_1_20251005,5017,9,1
764_1_20251005,4332,0,1
764_1_20251005,4331,1,0
764_1_20251005,4330,2,0
764_1_20251005,4329,3,0
764_1_20251005,4328,4,0
764_1_20251005,4327,5,0
764_1_20251005,4325,6,0
764_1_20251005,4324,7,0
764_1_20251005,4323,8,0
764_1_20251005,4322,9,0
764_1_20251005,4321,10,0
764_1_20251005,4320,11,0
764_1_20251005,4319,12,1
764_1_20251005,4317,13,0
764_1_20251005,4316,14,0
764_1_20251005,4315,15,0
764_1_20251005,4313,16,0
764_1_20251005,4312,17,0
764_1_20251005,4311,18,0
764_1_20251005,5098,19,0
764_1_20251005,6012,20,0
764_1_20251005,6013,21,0
764_1_20251005,6010,22,1
154_0_20251005,9001,0,1
154_0_20251005,9090,1,0
154_0_20251005,9092,2,0
154_0_20251005,9093,3,0
154_0_20251005,8099,4,1
154_0_20251005,8094,5,0
154_0_20251005,8098,6,0
154_0_20251005,8097,7,0
154_0_20251005,8096,8,1
154_0_20251005,8093,9,0
154_0_20251005,8091,10,0
154_0_20251005,8092,11,0
154_0_20251005,8090,12,0
154_0_20251005,8003,13,0
154_0_20251005,8002,14,0
154_0_20251005,9001,15,1
154_0_20251005,8120,16,1
154_0_20251005,9135,17,1
154_0_20251005,9136,18,1
154_0_20251005,8152,19,1
154_0_20251005,8161,20,1
154_0_20251005,9197,21,1
154_0_20251005,9199,22,1
JVR_0_20251005,5017,0,1
JVR_0_20251005,5122,1,1
JVR_0_20251005,5449,2,1
JVR_0_20251005,5122,3,1
JVR_0_20251005,5450,4,1
JVR_0_20251005,5435,5,1
JVR_0_20251005,5400,6,1
JVR_0_20251005,5459,7,1
JVR_0_20251005,3806,8,1
JVR_0_20251005,3085,9,1
39_0_20251005,6001,0,1
39_0_20251005,5502,1,0
39_0_20251005,5506,2,0
39_0_20251005,5508,3,0
39_0_20251005,5510,4,0
39_0_20251005,6708,5,0
39_0_20251005,6710,6,0
39_0_20251005,6711,7,0
39_0_20251005,6712,8,0
39_0_20251005,6713,9,0
39_0_20251005,6714,10,0
39_0_20251005,6715,11,0
39_0_20251005,6716,12,0
39_0_20251005,6718,13,0
39_0_20251005,6719,14,1
39_0_20251005,6791,15,0
39_0_20251005,6792,16,0
39_0_20251005,6793,17,0
39_0_20251005,6794,18,0
39_0_20251005,6796,19,0
39_0_20251005,7146,20,0
39_0_20251005,7145,21,0
39_0_20251005,7144,22,0
39_0_20251005,7143,23,0
39_0_20251005,7142,24,0
39_0_20251005,7141,25,0
39_0_20251005,7140,26,0
39_0_20251005,7101,27,0
39_0_20251005,7100,28,0
39_0_20251005,6153,29,1
39_0_20251005,6155,30,0
39_0_20251005,6156,31,0
39_0_20251005,6157,32,0
39_0_20251005,6960,33,1
421_0_20251005,3938,0,1
421_0_20251005,2100,1,0
421_0_20251005,2102,2,0
421_0_20251005,2104,3,0
421_0_20251005,2105,4,0
421_0_20251005,2106,5,0
421_0_20251005,2108,6,0
421_0_20251005,2316,7,0
421_0_20251005,2318,8,0
421_0_20251005,2320,9,0
421_0_20251005,2324,10,0
421_0_20251005,2326,11,0
421_0_20251005,2328,12,0
421_0_20251005,2330,13,0
421_0_20251005,2332,14,0
421_0_20251005,2334,15,0
421_0_20251005,2336,16,0
421_0_20251005,2338,17,0
421_0_20251005,2340,18,0
421_0_20251005,2342,19,0
421_0_20251005,2112,20,0
421_0_20251005,2114,21,0
421_0_20251005,2116,22,0
421_0_20251005,2118,23,0
421_0_20251005,2120,24,0
421_0_20251005,2122,25,0
421_0_20251005,2124,26,0
421_0_20251005,2125,27,0
421_0_20251005,2126,28,0
421_0_20251005,2128,29,0
421_0_20251005,2130,30,0
421_0_20251005,2132,31,0
421_0_20251005,2134,32,0
421_0_20251005,2136,33,0
421_0_20251005,2138,34,0
421_0_20251005,2140,35,1
444_0_20251005,2032,0,1
444_0_20251005,2781,1,0
444_0_20251005,2500,2,0
444_0_20251005,2501,3,0
444_0_20251005,2503,4,0
444_0_20251005,2742,5,0
444_0_20251005,2521,6,0
444_0_20251005,2523,7,0
444_0_20251005,2610,8,0
444_0_20251005,2505,9,0
444_0_20251005,2612,10,0
444_0_20251005,2613,11,0
444_0_20251005,2616,12,0
444_0_20251005,2617,13,0
444_0_20251005,2511,14,0
444_0_20251005,2619,15,0
444_0_20251005,2531,16,0
444_0_20251005,2533,17,0
444_0_20251005,2515,18,0
444_0_20251005,2517,19,0
444_0_20251005,2529,20,1
444_1_20251005,2529,0,1
444_1_20251005,2517,1,0
444_1_20251005,2515,2,0
444_1_20251005,2533,3,0
444_1_20251005,2531,4,0
444_1_20251005,2511,5,0
444_1_20251005,2511,6,1
444_1_20251005,2622,7,0
444_1_20251005,2623,8,0
444_1_20251005,2535,9,0
444_1_20251005,2627,10,0
444_1_20251005,2628,11,0
444_1_20251005,2629,12,0
444_1_20251005,2751,13,0
444_1_20251005,2503,14,0
444_1_20251005,2501,15,0
444_1_20251005,2596,16,0
444_1_20251005,2783,17,0
444_1_20251005,2032,18,1
715_1_20251005,7338,0,1
715_1_20251005,7337,1,0
715_1_20251005,7336,2,0
715_1_20251005,7334,3,0
715_1_20251005,7333,4,0
715_1_20251005,7332,5,0
715_1_20251005,7330,6,0
715_1_20251005,7328,7,0
715_1_20251005,7327,8,0
715_1_20251005,7224,9,1
715_1_20251005,7223,10,0
715_1_20251005,7222,11,0
715_1_20251005,7221,12,0
715_1_20251005,7220,13,0
715_1_20251005,7219,14,0
715_1_20251005,7218,15,0
715_1_20251005,7217,16,1
715_1_20251005,7216,17,0
715_1_20251005,7215,18,0
715_1_20251005,6008,19,1
715_1_20251005,6010,20,1
429_0_20251005,2031,0,1
429_0_20251005,2786,1,0
429_0_20251005,2788,2,0
429_0_20251005,2789,3,0
429_0_20251005,2777,4,0
429_0_20251005,2771,5,0
429_0_20251005,2702,6,0
429_0_20251005,2142,7,0
429_0_20251005,2130,8,0
429_0_20251005,2132,9,0
429_0_20251005,2134,10,0
429_0_20251005,2136,11,0
429_0_20251005,2138,12,0
429_0_20251005,2140,13,0
429_0_20251005,2144,14,0
429_0_20251005,2704,15,0
429_0_20251005,2706,16,0
429_0_20251005,2530,17,1
753_0_20251005,6553,0,1
753_0_20251005,7223,1,0
753_0_20251005,7222,2,0
753_0_20251005,7221,3,0
753_0_20251005,7220,4,0
753_0_20251005,7219,5,0
753_0_20251005,7218,6,0
753_0_20251005,7217,7,1
753_0_20251005,7216,8,0
753_0_20251005,7215,9,0
753_0_20251005,7214,10,0
753_0_20251005,7213,11,0
753_0_20251005,7212,12,0
753_0_20251005,6509,13,0
753_0_20251005,5016,14,1
730_0_20251005,6008,0,1
730_0_20251005,6014,1,0
730_0_20251005,6015,2,0
730_0_20251005,6417,3,0
730_0_20251005,6418,4,0
730_0_20251005,6419,5,0
730_0_20251005,6125,6,0
730_0_20251005,6126,7,0
730_0_20251005,6128,8,0
730_0_20251005,6129,9,0
730_0_20251005,6131,10,0
730_0_20251005,6132,11,0
730_0_20251005,6133,12,0
730_0_20251005,6134,13,0
730_0_20251005,6158,14,1
617_0_20251005,5311,0,1
617_0_20251005,4113,1,1
617_0_20251005,5102,2,1
617_0_20251005,5914,3,0
617_0_20251005,5915,4,1
617_0_20251005,5916,5,0
617_0_20251005,5917,6,0
617_0_20251005,5918,7,0
617_0_20251005,5319,8,1
617_0_20251005,5320,9,0
617_0_20251005,5321,10,0
617_0_20251005,5322,11,0
617_0_20251005,5323,12,0
617_0_20251005,5324,13,0
617_0_20251005,5325,14,0
617_0_20251005,5327,15,0
617_0_20251005,5328,16,0
617_0_20251005,5329,17,0
617_0_20251005,5330,18,0
617_0_20251005,5331,19,0
617_0_20251005,5332,20,1
791_1_20251005,4332,0,1
791_1_20251005,4331,1,0
791_1_20251005,4330,2,0
791_1_20251005,4329,3,0
791_1_20251005,4328,4,0
791_1_20251005,4327,5,0
791_1_20251005,4325,6,0
791_1_20251005,4324,7,0
791_1_20251005,4323,8,0
791_1_20251005,4322,9,0
791_1_20251005,4321,10,0
791_1_20251005,4320,11,0
791_1_20251005,4319,12,1
791_1_20251005,4918,13,0
791_1_20251005,4917,14,0
791_1_20251005,4916,15,0
791_1_20251005,4915,16,1
791_1_20251005,6906,17,0
791_1_20251005,6908,18,0
791_1_20251005,6909,19,0
791_1_20251005,7012,20,0
791_1_20251005,6212,21,0
791_1_20251005,6213,22,0
791_1_20251005,6214,23,0
791_1_20251005,6215,24,0
791_1_20251005,6216,25,0
791_1_20251005,6217,26,1
791_1_20251005,6218,27,0
791_1_20251005,6219,28,0
791_1_20251005,6220,29,0
791_1_20251005,6221,30,0
791_1_20251005,6553,31,1
791_1_20251005,6224,32,0
791_1_20251005,6027,33,0
791_1_20251005,6028,34,0
791_1_20251005,7035,35,1
27_1_20251005,6730,0,1
27_1_20251005,6732,1,0
27_1_20251005,7755,2,0
27_1_20251005,7754,3,0
27_1_20251005,7753,4,0
27_1_20251005,7752,5,0
27_1_20251005,7751,6,0
27_1_20251005,7750,7,0
27_1_20251005,7749,8,0
27_1_20251005,7748,9,0
27_1_20251005,6746,10,1
27_1_20251005,7915,11,0
27_1_20251005,7914,12,0
27_1_20251005,7913,13,0
27_1_20251005,7912,14,0
27_1_20251005,7911,15,0
27_1_20251005,7910,16,0
27_1_20251005,5515,17,0
27_1_20251005,5006,18,0
27_1_20251005,5008,19,0
27_1_20251005,5010,20,0
27_1_20251005,5012,21,0
27_1_20251005,5011,22,0
27_1_20251005,5016,23,1
791_0_20251005,7035,0,1
791_0_20251005,7912,1,0
791_0_20251005,7911,2,0
791_0_20251005,7909,3,0
791_0_20251005,7908,4,0
791_0_20251005,7907,5,0
791_0_20251005,5914,6,0
791_0_20251005,5915,7,1
791_0_20251005,5916,8,0
791_0_20251005,5917,9,0
791_0_20251005,5918,10,0
791_0_20251005,5319,11,1
791_0_20251005,5320,12,0
791_0_20251005,5321,13,0
791_0_20251005,5322,14,0
791_0_20251005,5323,15,0
791_0_20251005,5324,16,0
791_0_20251005,5325,17,0
791_0_20251005,5327,18,0
791_0_20251005,5328,19,0
791_0_20251005,5329,20,0
791_0_20251005,5330,21,0
791_0_20251005,5331,22,0
791_0_20251005,5332,23,1
27_0_20251005,5500,0,1
27_0_20251005,5502,1,0
27_0_20251005,5506,2,0
27_0_20251005,5508,3,0
27_0_20251005,5510,4,0
27_0_20251005,5513,5,0
27_0_20251005,6910,6,0
27_0_20251005,6911,7,0
27_0_20251005,6912,8,0
27_0_20251005,6913,9,0
27_0_20251005,6914,10,0
27_0_20251005,6915,11,0
27_0_20251005,7746,12,1
27_0_20251005,6748,13,0
27_0_20251005,6749,14,0
27_0_20251005,6750,15,0
27_0_20251005,6751,16,0
27_0_20251005,6752,17,0
27_0_20251005,6753,18,0
27_0_20251005,6754,19,0
27_0_20251005,6755,20,0
27_0_20251005,7732,21,0
27_0_20251005,7731,22,0
27_0_20251005,7730,23,1
251_0_20251005,1191,0,1
251_0_20251005,1194,1,0
251_0_20251005,1001,2,0
251_0_20251005,1002,3,1
251_0_20251005,1300,4,0
251_0_20251005,1302,5,0
251_0_20251005,1304,6,0
251_0_20251005,1423,7,0
251_0_20251005,1424,8,0
251_0_20251005,1468,9,0
251_0_20251005,1470,10,0
251_0_20251005,1472,11,0
251_0_20251005,1474,12,0
251_0_20251005,1477,13,0
251_0_20251005,1478,14,0
251_0_20251005,1410,15,1
251_0_20251005,1411,16,0
251_0_20251005,1412,17,0
251_0_20251005,1413,18,0
251_0_20251005,1414,19,0
251_0_20251005,1415,20,0
251_0_20251005,1416,21,0
251_0_20251005,1417,22,0
251_0_20251005,1418,23,0
251_0_20251005,1419,24,0
251_0_20251005,1420,25,0
251_0_20251005,1426,26,0
251_0_20251005,1425,27,1
776_0_20251005,6018,0,1
776_0_20251005,6941,1,0
776_0_20251005,6942,2,0
776_0_20251005,7944,3,0
776_0_20251005,7943,4,0
776_0_20251005,6124,5,0
776_0_20251005,6125,6,0
776_0_20251005,6126,7,0
776_0_20251005,6128,8,0
776_0_20251005,6129,9,0
776_0_20251005,6131,10,0
776_0_20251005,6132,11,0
776_0_20251005,6133,12,0
776_0_20251005,6136,13,0
776_0_20251005,6137,14,0
776_0_20251005,6139,15,0
776_0_20251005,6101,16,0
776_0_20251005,6140,17,0
776_0_20251005,6141,18,0
776_0_20251005,6142,19,0
776_0_20251005,6143,20,0
776_0_20251005,6144,21,0
776_0_20251005,6145,22,0
776_0_20251005,6146,23,0
776_0_20251005,6147,24,0
776_0_20251005,6149,25,0
776_0_20251005,6150,26,0
776_0_20251005,6151,27,0
776_0_20251005,6152,28,0
776_0_20251005,6153,29,0
776_0_20251005,6155,30,0
776_0_20251005,6156,31,0
776_0_20251005,6157,32,1
874_0_20251005,8959,0,1
874_0_20251005,8952,1,0
874_0_20251005,9901,2,0
874_0_20251005,9902,3,0
874_0_20251005,9900,4,1
874_0_20251005,8972,5,1
874_0_20251005,9903,6,0
874_0_20251005,9904,7,0
874_0_20251005,9905,8,0
874_0_20251005,8985,9,0
874_0_20251005,8984,10,0
874_0_20251005,9961,11,0
874_0_20251005,9962,12,0
874_0_20251005,9963,13,0
874_0_20251005,9964,14,0
874_0_20251005,9965,15,0
874_0_20251005,9966,16,0
874_0_20251005,9967,17,0
874_0_20251005,9968,18,0
874_0_20251005,9969,19,0
874_0_20251005,9970,20,0
874_0_20251005,8971,21,0
874_0_20251005,8970,22,0
874_0_20251005,8969,23,0
874_0_20251005,8968,24,0
874_0_20251005,8967,25,0
874_0_20251005,9977,26,0
874_0_20251005,9978,27,0
874_0_20251005,9979,28,0
874_0_20251005,9980,29,0
874_0_20251005,9981,30,0
874_0_20251005,9982,31,0
874_0_20251005,9983,32,0
874_0_20251005,9984,33,0
874_0_20251005,9985,34,0
874_0_20251005,9906,35,0
874_0_20251005,9907,36,0
874_0_20251005,9908,37,0
874_0_20251005,9909,38,0
874_0_20251005,9910,39,0
874_0_20251005,9911,40,0
874_0_20251005,9912,41,0
874_0_20251005,9913,42,0
874_0_20251005,9915,43,0
874_0_20251005,9916,44,0
874_0_20251005,9917,45,0
874_0_20251005,9918,46,0
874_0_20251005,9919,47,0
874_0_20251005,9920,48,0
874_0_20251005,8921,49,1
874_1_20251005,8921,0,1
874_1_20251005,8920,1,0
874_1_20251005,8919,2,0
874_1_20251005,8918,3,0
874_1_20251005,9912,4,0
874_1_20251005,9913,5,0
874_1_20251005,9915,6,0
874_1_20251005,9916,7,0
874_1_20251005,9917,8,0
874_1_20251005,8911,9,0
874_1_20251005,8910,10,0
874_1_20251005,8909,11,0
874_1_20251005,8908,12,0
874_1_20251005,8907,13,0
874_1_20251005,8985,14,0
874_1_20251005,8984,15,0
874_1_20251005,8983,16,0
874_1_20251005,8982,17,0
874_1_20251005,8981,18,0
874_1_20251005,8980,19,0
874_1_20251005,8979,20,0
874_1_20251005,8978,21,0
874_1_20251005,8977,22,0
874_1_20251005,9967,23,0
874_1_20251005,9968,24,0
874_1_20251005,9969,25,0
874_1_20251005,9970,26,0
874_1_20251005,8971,27,0
874_1_20251005,8970,28,0
874_1_20251005,8969,29,0
874_1_20251005,8968,30,0
874_1_20251005,8967,31,0
874_1_20251005,8966,32,0
874_1_20251005,8965,33,0
874_1_20251005,8964,34,0
874_1_20251005,8963,35,0
874_1_20251005,8962,36,0
874_1_20251005,8961,37,0
874_1_20251005,8960,38,0
874_1_20251005,8973,39,0
874_1_20251005,8959,40,1
874_1_20251005,8972,41,1
874_1_20251005,9900,42,1
507_0_20251005,1177,0,1
507_0_20251005,1183,1,0
507_0_20251005,1500,2,0
507_0_20251005,1630,3,0
507_0_20251005,1517,4,0
507_0_20251005,1580,5,0
507_0_20251005,1582,6,0
507_0_20251005,1584,7,0
507_0_20251005,1586,8,0
507_0_20251005,1588,9,0
507_0_20251005,1590,10,0
507_0_20251005,1591,11,0
507_0_20251005,1593,12,0
507_0_20251005,1595,13,0
507_0_20251005,1597,14,0
507_0_20251005,1592,15,0
507_0_20251005,1594,16,1
507_1_20251005,1517,0,1
507_1_20251005,1580,1,0
507_1_20251005,1582,2,0
507_1_20251005,1584,3,0
507_1_20251005,1586,4,0
507_1_20251005,1588,5,0
507_1_20251005,1590,6,0
507_1_20251005,1591,7,0
507_1_20251005,1593,8,0
507_1_20251005,1595,9,0
507_1_20251005,1597,10,0
507_1_20251005,1592,11,0
507_1_20251005,1594,12,0
507_1_20251005,1596,13,1
507_1_20251005,1183,14,0
507_1_20251005,1177,15,1
911_0_20251005,8120,0,1
911_0_20251005,9462,1,1
911_0_20251005,9463,2,0
911_0_20251005,9464,3,0
911_0_20251005,9465,4,0
911_0_20251005,9466,5,0
911_0_20251005,9567,6,0
911_0_20251005,9568,7,0
911_0_20251005,9569,8,0
911_0_20251005,9570,9,0
911_0_20251005,9571,10,0
911_0_20251005,9572,11,0
911_0_20251005,9573,12,0
911_0_20251005,9574,13,0
911_0_20251005,9575,14,0
911_0_20251005,8580,15,1
N1_0_20251005,5513,0,1
